,ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,RESULT_G
498,20655,3992,13158,4,2016-06-07 00:00:00,2
499,12614,21506,13158,4,2016-06-07 00:00:00,1
500,7345,641,13159,4,2016-06-07 00:00:00,2
501,2179,12491,13159,4,2016-06-07 00:00:00,1
502,20653,24711,13159,4,2016-06-07 00:00:00,1
503,4146,29894,13160,4,2016-06-07 00:00:00,1
504,9839,25795,13160,4,2016-06-07 00:00:00,1
505,13674,18771,13160,4,2016-06-07 00:00:00,1
506,25863,29050,13237,4,2016-06-07 00:00:00,2
507,29353,17747,13237,4,2016-06-07 00:00:00,1
508,14861,17004,13237,4,2016-06-07 00:00:00,1
509,15067,12316,13238,4,2016-06-07 00:00:00,1
510,20285,14621,13238,4,2016-06-07 00:00:00,2
511,21254,8515,13238,4,2016-06-07 00:00:00,2
512,37003,29262,13238,4,2016-06-07 00:00:00,1
513,26061,18122,13238,4,2016-06-07 00:00:00,2
514,13101,26504,13243,4,2016-06-07 00:00:00,1
515,30102,22798,13243,4,2016-06-07 00:00:00,2
516,17358,48643,13243,4,2016-06-07 00:00:00,1
517,1576,19962,12816,4,2016-06-07 00:00:00,1
518,75,468,12817,4,2016-06-07 00:00:00,2
519,678,14727,12817,4,2016-06-07 00:00:00,1
520,17359,3639,13157,4,2016-06-07 00:00:00,2
521,26218,10404,13157,4,2016-06-07 00:00:00,1
522,7818,12534,13158,4,2016-06-07 00:00:00,1
523,29935,21548,13158,4,2016-06-07 00:00:00,2
524,9043,23075,13159,4,2016-06-07 00:00:00,1
525,50925,24429,13160,4,2016-06-07 00:00:00,2
526,1113,13820,13160,4,2016-06-07 00:00:00,1
527,3996,748,13161,4,2016-06-07 00:00:00,1
528,8753,11517,13161,4,2016-06-07 00:00:00,1
529,18484,1742,13234,4,2016-06-07 00:00:00,2
530,22773,3818,13234,4,2016-06-07 00:00:00,1
531,10593,12000,13234,4,2016-06-07 00:00:00,1
532,11352,26228,13234,4,2016-06-07 00:00:00,1
533,10292,28267,13234,4,2016-06-07 00:00:00,1
534,3694,25922,13234,4,2016-06-07 00:00:00,1
535,22069,20700,13234,4,2016-06-07 00:00:00,1
536,13963,28812,13237,4,2016-06-07 00:00:00,1
537,14616,28813,13237,4,2016-06-07 00:00:00,1
538,28898,26149,13241,4,2016-06-07 00:00:00,1
539,26602,11941,13241,4,2016-06-07 00:00:00,2
540,46752,13758,13241,4,2016-06-07 00:00:00,2
541,1266,26421,12817,4,2016-06-07 00:00:00,1
542,14177,4009,12817,4,2016-06-07 00:00:00,2
543,47827,39803,13158,4,2016-06-07 00:00:00,1
544,14609,650,13158,4,2016-06-07 00:00:00,1
545,23235,49910,13161,4,2016-06-07 00:00:00,1
546,9842,8396,13161,4,2016-06-07 00:00:00,1
547,22433,9584,13161,4,2016-06-07 00:00:00,2
548,31200,24757,13243,4,2016-06-07 00:00:00,2
549,14479,26947,13243,4,2016-06-07 00:00:00,1
550,24084,619,13157,4,2016-06-07 00:00:00,2
551,23550,20100,13157,4,2016-06-07 00:00:00,1
552,9229,11492,13161,4,2016-06-07 00:00:00,1
553,26313,7451,13158,4,2016-06-07 00:00:00,2
554,2123,20396,13157,4,2016-06-07 00:00:00,1
555,10203,21431,13233,4,2016-06-07 00:00:00,1
556,24849,18669,13233,4,2016-06-07 00:00:00,1
557,18504,20133,13233,4,2016-06-07 00:00:00,1
558,25368,39309,13233,4,2016-06-07 00:00:00,1
559,14108,8818,13233,4,2016-06-07 00:00:00,1
560,18136,21189,13233,4,2016-06-07 00:00:00,1
561,12222,31199,13233,4,2016-06-07 00:00:00,1
562,1930,27783,13233,4,2016-06-07 00:00:00,1
563,7455,10206,13233,4,2016-06-07 00:00:00,1
564,14588,20559,13233,4,2016-06-07 00:00:00,1
565,31358,28684,13233,4,2016-06-07 00:00:00,1
566,29663,13031,13233,4,2016-06-07 00:00:00,2
567,18612,8517,13233,4,2016-06-07 00:00:00,1
568,14126,13722,13234,4,2016-06-07 00:00:00,2
569,17005,27777,13236,5,2016-06-07 00:00:00,1
570,13069,21762,13236,5,2016-06-07 00:00:00,1
571,26009,12588,13236,5,2016-06-07 00:00:00,2
572,31120,8555,13236,5,2016-06-07 00:00:00,2
573,8308,13940,13239,5,2016-06-07 00:00:00,1
574,12226,4019,13239,5,2016-06-07 00:00:00,1
575,13844,5993,13242,4,2016-06-07 00:00:00,2
576,19882,25000,13242,4,2016-06-07 00:00:00,2
577,13592,11005,13242,4,2016-06-07 00:00:00,1
578,29829,33298,13242,4,2016-06-07 00:00:00,2
579,29814,24247,13242,4,2016-06-07 00:00:00,1
580,9493,39441,13236,5,2016-06-08 00:00:00,1
581,33439,18338,13236,5,2016-06-08 00:00:00,2
582,24945,10920,13236,5,2016-06-08 00:00:00,2
583,22235,36333,13255,5,2016-06-15 00:00:00,1
584,15075,32856,13255,5,2016-06-15 00:00:00,1
585,14465,17972,13257,4,2016-06-15 00:00:00,1
586,21397,26211,13257,4,2016-06-15 00:00:00,1
587,12194,9941,13257,4,2016-06-15 00:00:00,1
588,20650,11923,12818,4,2016-06-15 00:00:00,1
589,4009,4003,12818,5,2016-06-15 00:00:00,2
590,791,7393,12818,5,2016-06-15 00:00:00,2
591,5837,6465,12819,4,2016-06-15 00:00:00,2
592,11178,7806,12819,5,2016-06-15 00:00:00,2
593,26218,14606,13162,5,2016-06-15 00:00:00,2
594,7451,14814,13165,5,2016-06-15 00:00:00,1
595,12587,11438,13165,5,2016-06-15 00:00:00,1
596,22807,9839,13166,4,2016-06-15 00:00:00,1
597,26313,13964,13246,4,2016-06-15 00:00:00,1
598,28265,22479,13248,5,2016-06-15 00:00:00,1
599,17967,21530,13248,5,2016-06-15 00:00:00,1
600,20133,12936,13248,5,2016-06-15 00:00:00,1
601,18155,28586,13248,5,2016-06-15 00:00:00,2
602,24849,25757,13248,5,2016-06-15 00:00:00,1
603,28108,34103,13248,5,2016-06-15 00:00:00,1
604,1930,23072,13248,5,2016-06-15 00:00:00,1
605,8722,21392,13253,5,2016-06-15 00:00:00,1
606,17830,34375,13253,5,2016-06-15 00:00:00,1
607,33860,14130,13253,5,2016-06-15 00:00:00,1
608,20080,29967,13257,4,2016-06-15 00:00:00,2
609,20418,19567,13257,4,2016-06-15 00:00:00,1
610,34447,15973,12819,4,2016-06-15 00:00:00,1
611,6101,728,12819,5,2016-06-15 00:00:00,1
612,20104,31392,13162,5,2016-06-15 00:00:00,1
613,6831,16994,13166,4,2016-06-15 00:00:00,1
614,25171,14891,13166,4,2016-06-15 00:00:00,2
615,12534,12921,13166,4,2016-06-15 00:00:00,1
616,854,8806,12818,5,2016-06-15 00:00:00,2
617,21097,23003,12818,4,2016-06-15 00:00:00,1
618,22323,8440,13247,5,2016-06-15 00:00:00,2
619,12276,38876,13247,5,2016-06-15 00:00:00,1
620,30230,10713,13247,5,2016-06-15 00:00:00,1
621,28171,29594,13256,4,2016-06-15 00:00:00,1
622,8515,33652,13256,4,2016-06-15 00:00:00,1
623,26627,28860,13256,4,2016-06-15 00:00:00,1
624,21431,34964,13256,4,2016-06-15 00:00:00,1
625,14588,10206,13256,4,2016-06-15 00:00:00,1
626,26706,27357,13257,4,2016-06-15 00:00:00,1
627,9109,27012,13257,4,2016-06-15 00:00:00,1
628,11362,28077,13244,5,2016-06-15 00:00:00,1
629,9652,28074,13244,5,2016-06-15 00:00:00,2
630,4362,16999,13244,5,2016-06-15 00:00:00,1
631,13722,1128,13245,4,2016-06-15 00:00:00,2
632,10593,22069,13245,4,2016-06-15 00:00:00,1
633,12662,43949,13245,4,2016-06-15 00:00:00,1
634,25922,27537,13245,4,2016-06-15 00:00:00,1
635,5103,30978,13245,4,2016-06-15 00:00:00,1
636,1742,14126,13245,4,2016-06-15 00:00:00,1
637,11352,37220,13245,4,2016-06-15 00:00:00,1
638,19910,18484,13245,4,2016-06-15 00:00:00,1
639,14749,22897,13247,5,2016-06-15 00:00:00,1
640,12938,34968,13247,5,2016-06-15 00:00:00,1
641,30087,24841,13247,5,2016-06-15 00:00:00,2
642,17741,27114,13249,5,2016-06-15 00:00:00,1
643,18338,8812,13249,5,2016-06-15 00:00:00,1
644,9493,33439,13249,5,2016-06-15 00:00:00,2
645,23462,17831,13249,5,2016-06-15 00:00:00,1
646,10051,12535,13250,5,2016-06-15 00:00:00,1
647,17357,31859,13250,5,2016-06-15 00:00:00,1
648,11948,40187,13250,5,2016-06-15 00:00:00,1
649,14543,1953,13250,5,2016-06-15 00:00:00,2
650,11742,26144,13251,5,2016-06-15 00:00:00,1
651,51081,13940,13251,5,2016-06-15 00:00:00,1
652,8662,28302,13251,5,2016-06-15 00:00:00,1
653,30748,29943,13251,5,2016-06-15 00:00:00,2
654,29151,12767,13251,5,2016-06-15 00:00:00,2
655,21499,30221,13256,4,2016-06-15 00:00:00,1
656,22906,23575,13258,4,2016-06-15 00:00:00,1
657,24240,46955,13258,4,2016-06-15 00:00:00,1
658,20896,24955,13258,4,2016-06-15 00:00:00,1
659,33154,18368,13258,4,2016-06-15 00:00:00,2
660,7988,7302,13244,5,2016-06-16 00:00:00,1
661,12031,28742,13244,5,2016-06-16 00:00:00,2
662,27113,6399,13249,5,2016-06-16 00:00:00,2
663,39863,27116,13251,5,2016-06-16 00:00:00,2
664,17365,48871,13251,5,2016-06-16 00:00:00,1
665,28296,20653,13164,5,2016-06-16 00:00:00,1
666,34538,20548,13244,5,2016-06-16 00:00:00,2
667,21506,11489,13162,5,2016-06-16 00:00:00,2
668,28073,12852,13164,5,2016-06-16 00:00:00,2
669,23142,4025,13164,5,2016-06-16 00:00:00,1
670,5838,11683,13165,5,2016-06-16 00:00:00,1
671,678,655,12818,5,2016-06-16 00:00:00,1
672,43019,35338,12818,9,2016-06-16 00:00:00,1
673,20694,12195,13162,5,2016-06-16 00:00:00,1
674,13957,641,13163,9,2016-06-16 00:00:00,2
675,6458,13048,13163,9,2016-06-16 00:00:00,1
676,882,12614,13165,5,2016-06-16 00:00:00,1
677,22433,1718,13166,5,2016-06-16 00:00:00,2
678,26009,12588,13249,5,2016-06-16 00:00:00,2
679,10920,14527,13249,5,2016-06-16 00:00:00,1
680,11226,1266,12818,5,2016-06-16 00:00:00,1
681,14891,20548,12981,2,2016-05-01 00:00:00,2
682,748,20547,12981,2,2016-05-01 00:00:00,1
683,21177,16999,12981,2,2016-05-01 00:00:00,2
684,22433,20655,12976,12,2016-05-01 00:00:00,1
685,763,3694,12981,2,2016-05-01 00:00:00,1
686,10920,28077,12981,2,2016-05-01 00:00:00,1
687,13576,28742,12981,2,2016-05-01 00:00:00,1
688,13963,13637,12982,2,2016-05-01 00:00:00,1
689,14530,2107,12982,2,2016-05-01 00:00:00,2
690,25160,5884,12982,2,2016-05-01 00:00:00,1
691,22979,11928,12982,2,2016-05-01 00:00:00,1
692,24429,51718,12977,12,2016-05-01 00:00:00,1
693,9652,20290,12981,2,2016-05-01 00:00:00,1
694,6228,23815,12981,2,2016-05-01 00:00:00,1
695,8741,24003,12982,2,2016-05-01 00:00:00,1
696,13898,17904,12982,2,2016-05-01 00:00:00,1
697,14479,21105,12982,2,2016-05-01 00:00:00,1
698,49879,21097,12809,12,2016-05-01 00:00:00,2
699,5961,12190,12810,3,2016-05-01 00:00:00,2
700,9305,5058,12977,12,2016-05-01 00:00:00,1
701,19474,30856,12978,12,2016-05-01 00:00:00,2
702,24849,13797,12980,2,2016-05-01 00:00:00,1
703,13800,13683,12980,2,2016-05-01 00:00:00,1
704,18338,9687,13118,12,2016-05-01 00:00:00,1
705,11224,28898,13119,12,2016-05-01 00:00:00,1
706,20193,3316,12810,3,2016-05-01 00:00:00,2
707,21506,6081,12810,3,2016-05-01 00:00:00,2
708,8722,18155,12980,2,2016-05-01 00:00:00,1
709,23183,9658,12980,2,2016-05-01 00:00:00,2
710,8517,10550,12980,2,2016-05-01 00:00:00,2
711,29159,27358,13123,12,2016-05-01 00:00:00,2
712,9109,26236,13124,12,2016-05-01 00:00:00,1
713,14407,29130,12807,12,2016-05-01 00:00:00,1
714,678,20650,12809,12,2016-05-01 00:00:00,1
715,427,1035,12810,3,2016-05-01 00:00:00,1
716,3492,9043,12810,3,2016-05-01 00:00:00,2
717,14727,75,12810,3,2016-05-01 00:00:00,2
718,3992,9517,12980,2,2016-05-01 00:00:00,2
719,6528,24840,12980,2,2016-05-01 00:00:00,2
720,27084,26900,12980,2,2016-05-01 00:00:00,1
721,13674,22428,12983,3,2016-05-01 00:00:00,1
722,26922,11816,12983,3,2016-05-01 00:00:00,2
723,17829,11953,12808,12,2016-05-01 00:00:00,2
724,13429,2904,12810,3,2016-05-01 00:00:00,2
725,672,1042,12810,4,2016-05-01 00:00:00,2
726,20396,17964,12983,3,2016-05-01 00:00:00,1
727,10500,16996,12983,3,2016-05-01 00:00:00,1
728,28895,882,13115,12,2016-05-01 00:00:00,2
729,4045,14432,12807,12,2016-05-01 00:00:00,1
730,7452,11178,12810,4,2016-05-01 00:00:00,2
731,2034,7286,12982,2,2016-05-01 00:00:00,1
732,52002,24662,12808,12,2016-05-01 00:00:00,1
733,763,9652,12981,3,2016-05-02 00:00:00,1
734,14891,10920,12981,3,2016-05-02 00:00:00,2
735,748,21177,12981,3,2016-05-02 00:00:00,1
736,12544,22560,13125,12,2016-05-01 00:00:00,1
737,6228,13576,12981,3,2016-05-02 00:00:00,1
738,775,28763,12981,4,2016-05-02 00:00:00,1
739,18475,4025,12981,4,2016-05-02 00:00:00,1
740,9831,11009,12981,4,2016-05-02 00:00:00,1
741,8741,13898,12982,3,2016-05-02 00:00:00,1
742,14479,22979,12982,3,2016-05-02 00:00:00,2
743,4149,28762,12981,4,2016-05-02 00:00:00,1
744,14530,13963,12982,3,2016-05-02 00:00:00,1
745,2034,25160,12982,3,2016-05-02 00:00:00,1
746,22437,21949,12982,4,2016-05-02 00:00:00,1
747,8722,27084,12980,3,2016-05-02 00:00:00,1
748,23183,24849,12980,3,2016-05-02 00:00:00,2
749,13800,8517,12980,3,2016-05-02 00:00:00,1
750,5127,28074,12981,4,2016-05-02 00:00:00,2
751,28296,17903,12982,4,2016-05-02 00:00:00,1
752,27783,38550,13130,4,2016-05-02 00:00:00,1
753,23317,42475,13130,4,2016-05-02 00:00:00,1
754,28774,38339,13131,4,2016-05-02 00:00:00,1
755,468,7540,12810,4,2016-05-02 00:00:00,1
756,4010,4009,12810,4,2016-05-02 00:00:00,1
757,6528,3992,12980,3,2016-05-02 00:00:00,1
758,10828,18422,12982,4,2016-05-02 00:00:00,1
759,18524,7317,12982,4,2016-05-02 00:00:00,1
760,29040,30600,13126,4,2016-05-02 00:00:00,1
761,7451,30601,13126,4,2016-05-02 00:00:00,1
762,17018,14534,13126,4,2016-05-02 00:00:00,1
763,19946,13160,13126,4,2016-05-02 00:00:00,1
764,18100,27747,13126,4,2016-05-02 00:00:00,1
765,18484,26213,13131,4,2016-05-02 00:00:00,1
766,8216,28854,13131,4,2016-05-02 00:00:00,1
767,31900,35225,13131,4,2016-05-02 00:00:00,1
768,11704,7127,12810,4,2016-05-02 00:00:00,1
769,13799,7295,12810,4,2016-05-02 00:00:00,1
770,3492,918,12810,4,2016-05-02 00:00:00,2
771,25533,4236,12980,4,2016-05-02 00:00:00,2
772,52003,50653,12980,4,2016-05-02 00:00:00,2
773,12534,6431,12980,4,2016-05-02 00:00:00,2
774,20396,10500,12983,4,2016-05-02 00:00:00,1
775,13277,4461,12983,4,2016-05-02 00:00:00,1
776,20847,9839,12983,4,2016-05-02 00:00:00,1
777,36821,18627,13136,4,2016-05-02 00:00:00,1
778,26471,50910,13136,4,2016-05-02 00:00:00,1
779,41961,17968,13136,4,2016-05-02 00:00:00,1
780,36470,30467,13136,4,2016-05-02 00:00:00,1
781,674,21506,12810,4,2016-05-02 00:00:00,1
782,11923,578,12810,4,2016-05-02 00:00:00,2
783,619,7462,12983,4,2016-05-02 00:00:00,1
784,21623,8858,13126,4,2016-05-02 00:00:00,1
785,11309,29889,13126,4,2016-05-02 00:00:00,2
786,20193,11226,12810,4,2016-05-02 00:00:00,2
787,2179,20654,12980,4,2016-05-02 00:00:00,1
788,13608,25818,13127,4,2016-05-02 00:00:00,1
789,20702,24247,13129,4,2016-05-02 00:00:00,1
790,427,9094,12810,4,2016-05-02 00:00:00,1
791,4061,14727,12810,4,2016-05-02 00:00:00,1
792,673,961,12810,4,2016-05-02 00:00:00,1
793,14967,12498,13127,4,2016-05-02 00:00:00,1
794,38876,7732,13127,4,2016-05-02 00:00:00,2
795,23012,3586,13127,4,2016-05-02 00:00:00,1
796,13764,2034,12982,4,2016-05-03 00:00:00,1
797,19584,5904,12982,4,2016-05-03 00:00:00,2
798,12852,7803,12982,4,2016-05-03 00:00:00,1
799,13968,9833,12981,4,2016-05-03 00:00:00,2
800,763,14891,12981,4,2016-05-03 00:00:00,1
801,9842,748,12981,4,2016-05-03 00:00:00,2
802,7393,12921,12981,4,2016-05-03 00:00:00,1
803,17788,9488,12981,4,2016-05-03 00:00:00,2
804,18016,745,12981,4,2016-05-03 00:00:00,2
805,1266,12587,12981,4,2016-05-03 00:00:00,1
806,23142,14479,12982,4,2016-05-03 00:00:00,1
807,17289,36449,12982,4,2016-05-03 00:00:00,1
808,7345,14606,12982,4,2016-05-03 00:00:00,1
809,13963,14410,12982,4,2016-05-03 00:00:00,1
810,38230,19037,12980,4,2016-05-03 00:00:00,1
811,935,13800,12980,4,2016-05-03 00:00:00,1
812,20651,1113,12980,4,2016-05-03 00:00:00,2
813,9243,1936,12980,4,2016-05-03 00:00:00,2
814,5058,26059,12981,4,2016-05-03 00:00:00,1
815,6228,8313,12981,4,2016-05-03 00:00:00,2
816,9305,1264,12981,4,2016-05-03 00:00:00,1
817,1576,8741,12982,4,2016-05-03 00:00:00,1
818,13032,18504,12982,4,2016-05-03 00:00:00,2
819,23550,10844,12982,4,2016-05-03 00:00:00,1
820,25543,23748,12982,4,2016-05-03 00:00:00,1
821,18017,11701,12983,4,2016-05-03 00:00:00,1
822,26922,11521,12983,4,2016-05-03 00:00:00,1
823,29935,13674,12983,4,2016-05-03 00:00:00,2
824,9229,22439,12983,4,2016-05-03 00:00:00,1
825,891,47021,13129,4,2016-05-03 00:00:00,1
826,42971,18477,13129,4,2016-05-03 00:00:00,2
827,26503,22445,13129,4,2016-05-03 00:00:00,2
828,30856,21883,13129,4,2016-05-03 00:00:00,1
829,23643,21893,13136,4,2016-05-03 00:00:00,1
830,11202,11941,13136,4,2016-05-03 00:00:00,1
831,20809,17929,13136,4,2016-05-03 00:00:00,1
832,1837,5961,12810,4,2016-05-03 00:00:00,1
833,22434,9471,12810,4,2016-05-03 00:00:00,2
834,5917,7459,12810,4,2016-05-03 00:00:00,1
835,17474,12043,12810,4,2016-05-03 00:00:00,1
836,4146,8722,12980,4,2016-05-03 00:00:00,2
837,6528,7818,12980,4,2016-05-03 00:00:00,2
838,13048,23183,12980,4,2016-05-03 00:00:00,1
839,28073,1569,12981,4,2016-05-03 00:00:00,2
840,38360,34868,12982,4,2016-05-03 00:00:00,1
841,49917,47036,12982,4,2016-05-03 00:00:00,1
842,38524,45277,12982,4,2016-05-03 00:00:00,1
843,24429,42984,12982,4,2016-05-03 00:00:00,1
844,3996,10404,12983,4,2016-05-03 00:00:00,1
845,7805,3676,12983,4,2016-05-03 00:00:00,1
846,13269,16994,12983,4,2016-05-03 00:00:00,1
847,14530,9153,12982,4,2016-05-03 00:00:00,1
848,7984,29275,13131,4,2016-05-03 00:00:00,1
849,28685,26890,13131,4,2016-05-03 00:00:00,1
850,20100,19857,13131,4,2016-05-03 00:00:00,1
851,33648,17972,13131,4,2016-05-03 00:00:00,1
852,29262,28990,13131,4,2016-05-03 00:00:00,1
853,8515,41089,13131,4,2016-05-03 00:00:00,1
854,18748,6694,13134,4,2016-05-03 00:00:00,1
855,36045,26756,13134,4,2016-05-03 00:00:00,1
856,25451,26600,13134,4,2016-05-03 00:00:00,1
857,10990,26835,13134,4,2016-05-03 00:00:00,1
858,29814,10288,13134,4,2016-05-03 00:00:00,2
859,23147,31458,13135,4,2016-05-03 00:00:00,1
860,24932,31455,13135,4,2016-05-03 00:00:00,1
861,28684,14884,13135,4,2016-05-03 00:00:00,1
862,12452,12936,13136,4,2016-05-03 00:00:00,1
863,37003,21631,13136,4,2016-05-03 00:00:00,2
864,30375,31869,13136,4,2016-05-03 00:00:00,1
865,18771,31348,13137,4,2016-05-03 00:00:00,1
866,29721,24397,13138,4,2016-05-03 00:00:00,2
867,22430,22892,13138,4,2016-05-03 00:00:00,1
868,3577,678,12810,4,2016-05-03 00:00:00,1
869,4067,11522,12810,4,2016-05-03 00:00:00,1
870,6465,20650,12810,4,2016-05-03 00:00:00,1
871,13429,655,12810,4,2016-05-03 00:00:00,2
872,3054,9584,12980,4,2016-05-03 00:00:00,1
873,875,13209,12980,4,2016-05-03 00:00:00,1
874,9878,39067,12980,4,2016-05-03 00:00:00,1
875,1672,23298,12980,4,2016-05-03 00:00:00,1
876,20465,28492,12983,4,2016-05-03 00:00:00,1
877,29457,6458,12983,4,2016-05-03 00:00:00,2
878,52016,36422,12983,4,2016-05-03 00:00:00,1
879,12653,22433,12983,4,2016-05-03 00:00:00,1
880,22112,37019,13126,4,2016-05-03 00:00:00,1
881,13017,18766,13126,4,2016-05-03 00:00:00,1
882,11528,11332,13126,4,2016-05-03 00:00:00,2
883,11020,49595,13126,4,2016-05-03 00:00:00,1
884,38934,28751,13126,4,2016-05-03 00:00:00,1
885,10813,41745,13126,4,2016-05-03 00:00:00,1
886,26887,26602,13129,4,2016-05-03 00:00:00,1
887,37085,21398,13129,4,2016-05-03 00:00:00,2
888,11224,30743,13129,4,2016-05-03 00:00:00,1
889,30839,27547,13129,4,2016-05-03 00:00:00,2
890,23337,26238,13129,4,2016-05-03 00:00:00,1
891,26424,5993,13129,4,2016-05-03 00:00:00,2
892,39306,10492,13129,4,2016-05-03 00:00:00,2
893,5069,40825,13130,4,2016-05-03 00:00:00,1
894,12588,29833,13130,4,2016-05-03 00:00:00,1
895,22865,36822,13130,4,2016-05-03 00:00:00,1
896,8662,17094,13130,4,2016-05-03 00:00:00,1
897,38621,12054,13130,4,2016-05-03 00:00:00,1
898,27185,25172,13130,4,2016-05-03 00:00:00,1
899,23471,9111,13130,4,2016-05-03 00:00:00,1
900,25539,19790,13130,4,2016-05-03 00:00:00,1
901,24533,25703,13130,4,2016-05-03 00:00:00,2
902,20652,18189,13130,4,2016-05-03 00:00:00,2
903,10363,17003,13130,4,2016-05-03 00:00:00,1
904,9493,4019,13130,4,2016-05-03 00:00:00,1
905,27116,5885,13130,4,2016-05-03 00:00:00,2
906,29795,38272,13135,4,2016-05-03 00:00:00,1
907,14795,23197,13136,4,2016-05-03 00:00:00,1
908,19755,13607,13137,4,2016-05-03 00:00:00,2
909,14477,30355,13137,4,2016-05-03 00:00:00,1
910,28171,31509,13138,4,2016-05-03 00:00:00,1
911,13940,13337,13138,4,2016-05-03 00:00:00,2
912,26211,26144,13138,4,2016-05-03 00:00:00,2
913,26143,25696,13138,4,2016-05-03 00:00:00,1
914,25165,4045,12810,4,2016-05-03 00:00:00,2
915,6691,7043,12810,4,2016-05-03 00:00:00,1
916,43019,6340,12810,4,2016-05-03 00:00:00,2
917,13511,24740,12810,4,2016-05-03 00:00:00,1
918,14432,11953,12810,4,2016-05-03 00:00:00,2
919,677,13799,12810,5,2016-05-03 00:00:00,1
920,26218,19474,12980,4,2016-05-03 00:00:00,2
921,650,14860,12980,4,2016-05-03 00:00:00,1
922,41119,18812,12983,4,2016-05-03 00:00:00,2
923,29894,27115,13126,4,2016-05-03 00:00:00,1
924,14570,30473,13126,4,2016-05-03 00:00:00,1
925,23099,18746,13127,4,2016-05-03 00:00:00,1
926,22798,28992,13131,4,2016-05-03 00:00:00,1
927,27754,22707,13133,4,2016-05-03 00:00:00,2
928,12222,13638,13133,4,2016-05-03 00:00:00,1
929,34844,30353,13133,4,2016-05-03 00:00:00,1
930,2247,23336,13134,4,2016-05-03 00:00:00,1
931,12525,18474,13134,4,2016-05-03 00:00:00,1
932,28891,22058,13135,4,2016-05-03 00:00:00,1
933,11704,7452,12810,5,2016-05-03 00:00:00,1
934,51865,30577,12983,4,2016-05-03 00:00:00,2
935,48064,52001,12983,4,2016-05-03 00:00:00,1
936,25546,30518,13127,4,2016-05-03 00:00:00,2
937,29906,24530,13127,4,2016-05-03 00:00:00,1
938,24721,17316,13128,4,2016-05-03 00:00:00,1
939,21396,31200,13128,4,2016-05-03 00:00:00,1
940,22473,21097,12810,4,2016-05-03 00:00:00,2
941,674,672,12810,5,2016-05-03 00:00:00,1
942,1075,427,12810,5,2016-05-03 00:00:00,1
943,28832,11371,13127,4,2016-05-03 00:00:00,1
944,14894,32032,13127,4,2016-05-03 00:00:00,1
945,29905,24841,13127,4,2016-05-03 00:00:00,1
946,19910,8039,13132,4,2016-05-03 00:00:00,1
947,24650,10713,13132,4,2016-05-03 00:00:00,2
948,7657,10978,13132,4,2016-05-03 00:00:00,1
949,23998,9543,13132,4,2016-05-03 00:00:00,2
950,14889,24069,13132,4,2016-05-03 00:00:00,1
951,8354,23575,13132,4,2016-05-03 00:00:00,1
952,3849,31036,13132,4,2016-05-03 00:00:00,1
953,30087,31754,13132,4,2016-05-03 00:00:00,1
954,25227,23532,13132,4,2016-05-03 00:00:00,1
955,20846,25873,13132,4,2016-05-03 00:00:00,1
956,11575,24240,13132,4,2016-05-03 00:00:00,1
957,21460,34303,13132,4,2016-05-03 00:00:00,1
958,12977,7612,13132,4,2016-05-03 00:00:00,1
959,10636,23144,13132,4,2016-05-03 00:00:00,1
960,18612,28860,13133,4,2016-05-03 00:00:00,1
961,11388,14749,13139,4,2016-05-03 00:00:00,1
962,25408,12276,13139,4,2016-05-03 00:00:00,2
963,34337,7245,13139,4,2016-05-03 00:00:00,1
964,1742,25365,13139,4,2016-05-03 00:00:00,2
965,22773,14126,13139,4,2016-05-03 00:00:00,1
966,14609,3992,12980,4,2016-05-03 00:00:00,1
967,11816,10400,12983,4,2016-05-03 00:00:00,1
968,775,13968,12981,5,2016-05-04 00:00:00,1
969,9831,1266,12981,5,2016-05-04 00:00:00,1
970,4149,5127,12981,5,2016-05-04 00:00:00,1
971,18016,18475,12981,5,2016-05-04 00:00:00,2
972,13032,14530,12982,5,2016-05-04 00:00:00,1
973,28296,7345,12982,5,2016-05-04 00:00:00,1
974,23226,50269,12980,4,2016-05-04 00:00:00,1
975,3639,20655,12980,4,2016-05-04 00:00:00,1
976,935,875,12980,5,2016-05-04 00:00:00,2
977,51718,50029,12981,4,2016-05-04 00:00:00,2
978,5736,20956,12981,4,2016-05-04 00:00:00,1
979,1576,22437,12982,5,2016-05-04 00:00:00,1
980,10828,19584,12982,5,2016-05-04 00:00:00,1
981,17289,18524,12982,5,2016-05-04 00:00:00,1
982,25543,13963,12982,5,2016-05-04 00:00:00,1
983,38524,24429,12982,9,2016-05-04 00:00:00,1
984,6850,16996,12983,4,2016-05-04 00:00:00,1
985,23204,39896,13128,4,2016-05-04 00:00:00,1
986,27113,29826,13128,4,2016-05-04 00:00:00,1
987,35184,27357,13128,4,2016-05-04 00:00:00,2
988,26887,37085,13129,5,2016-05-04 00:00:00,1
989,42971,36059,13129,5,2016-05-04 00:00:00,1
990,23337,26503,13129,5,2016-05-04 00:00:00,1
991,39306,26424,13129,5,2016-05-04 00:00:00,1
